instant,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp_day,atemp_day,hum_day,windspeed_day,casual,registered,cnt_day,hr,temp_hour,atemp_hour,hum_hour,windspeed_hour,cnt_hour
12,2011-01-12,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,9,0.16,0.1364,0.59,0.3284,81.0
12,2011-01-12,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,10,0.18,0.1818,0.55,0.2239,39.0
12,2011-01-12,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,11,0.2,0.1818,0.51,0.3881,35.0
12,2011-01-12,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,12,0.2,0.1515,0.47,0.5821,55.0
12,2011-01-12,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,13,0.22,0.197,0.44,0.3582,49.0
12,2011-01-12,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,14,0.2,0.1818,0.47,0.3284,44.0
12,2011-01-12,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,15,0.2,0.1667,0.47,0.4179,49.0
12,2011-01-12,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,16,0.22,0.197,0.44,0.3284,68.0
12,2011-01-12,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,17,0.2,0.1818,0.47,0.3582,139.0
12,2011-01-12,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,18,0.2,0.1515,0.47,0.5224,137.0
12,2011-01-12,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,19,0.18,0.1515,0.47,0.4179,83.0
12,2011-01-12,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,20,0.16,0.1364,0.5,0.3284,56.0
12,2011-01-12,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,21,0.16,0.1364,0.55,0.3284,57.0
12,2011-01-12,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,22,0.16,0.1212,0.55,0.4478,33.0
12,2011-01-12,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,23,0.14,0.1061,0.59,0.4179,20.0
13,2011-01-13,1,0,1,0,4,1,1,0.165,0.150883,0.470417,0.301,38,1368,1406,0,0.14,0.1212,0.59,0.2836,7.0
13,2011-01-13,1,0,1,0,4,1,1,0.165,0.150883,0.470417,0.301,38,1368,1406,1,0.14,0.1212,0.5,0.2836,2.0
13,2011-01-13,1,0,1,0,4,1,1,0.165,0.150883,0.470417,0.301,38,1368,1406,2,0.14,0.1212,0.5,0.3582,2.0
13,2011-01-13,1,0,1,0,4,1,1,0.165,0.150883,0.470417,0.301,38,1368,1406,3,0.14,0.1212,0.5,0.3284,3.0
13,2011-01-13,1,0,1,0,4,1,1,0.165,0.150883,0.470417,0.301,38,1368,1406,4,0.14,0.1212,0.5,0.2537,4.0
13,2011-01-13,1,0,1,0,4,1,1,0.165,0.150883,0.470417,0.301,38,1368,1406,5,0.14,0.1212,0.5,0.2985,3.0
13,2011-01-13,1,0,1,0,4,1,1,0.165,0.150883,0.470417,0.301,38,1368,1406,6,0.12,0.1515,0.54,0.1343,28.0
13,2011-01-13,1,0,1,0,4,1,1,0.165,0.150883,0.470417,0.301,38,1368,1406,7,0.12,0.1515,0.54,0.1343,72.0
13,2011-01-13,1,0,1,0,4,1,1,0.165,0.150883,0.470417,0.301,38,1368,1406,8,0.14,0.1364,0.5,0.194,202.0
13,2011-01-13,1,0,1,0,4,1,1,0.165,0.150883,0.470417,0.301,38,1368,1406,9,0.14,0.1212,0.5,0.3284,139.0
13,2011-01-13,1,0,1,0,4,1,1,0.165,0.150883,0.470417,0.301,38,1368,1406,12,0.2,0.1667,0.44,0.4179,52.0
13,2011-01-13,1,0,1,0,4,1,1,0.165,0.150883,0.470417,0.301,38,1368,1406,13,0.22,0.197,0.41,0.4478,83.0
13,2011-01-13,1,0,1,0,4,1,1,0.165,0.150883,0.470417,0.301,38,1368,1406,14,0.22,0.197,0.41,0.3881,42.0
13,2011-01-13,1,0,1,0,4,1,1,0.165,0.150883,0.470417,0.301,38,1368,1406,15,0.24,0.2121,0.38,0.2985,60.0
13,2011-01-13,1,0,1,0,4,1,1,0.165,0.150883,0.470417,0.301,38,1368,1406,16,0.24,0.2121,0.38,0.3582,78.0
13,2011-01-13,1,0,1,0,4,1,1,0.165,0.150883,0.470417,0.301,38,1368,1406,17,0.2,0.1818,0.4,0.2836,162.0
13,2011-01-13,1,0,1,0,4,1,1,0.165,0.150883,0.470417,0.301,38,1368,1406,18,0.2,0.1818,0.4,0.3284,144.0
13,2011-01-13,1,0,1,0,4,1,1,0.165,0.150883,0.470417,0.301,38,1368,1406,19,0.16,0.1515,0.47,0.2537,99.0
13,2011-01-13,1,0,1,0,4,1,1,0.165,0.150883,0.470417,0.301,38,1368,1406,20,0.16,0.1515,0.47,0.2239,64.0
13,2011-01-13,1,0,1,0,4,1,1,0.165,0.150883,0.470417,0.301,38,1368,1406,21,0.14,0.1212,0.46,0.2985,40.0
13,2011-01-13,1,0,1,0,4,1,1,0.165,0.150883,0.470417,0.301,38,1368,1406,22,0.14,0.1212,0.46,0.3284,30.0
13,2011-01-13,1,0,1,0,4,1,1,0.165,0.150883,0.470417,0.301,38,1368,1406,23,0.12,0.1364,0.5,0.194,15.0
14,2011-01-14,1,0,1,0,5,1,1,0.16087,0.188413,0.537826,0.126548,54,1367,1421,0,0.12,0.1364,0.5,0.194,14.0
14,2011-01-14,1,0,1,0,5,1,1,0.16087,0.188413,0.537826,0.126548,54,1367,1421,1,0.1,0.1212,0.54,0.1642,5.0
14,2011-01-14,1,0,1,0,5,1,1,0.16087,0.188413,0.537826,0.126548,54,1367,1421,2,0.1,0.1212,0.54,0.1343,1.0
14,2011-01-14,1,0,1,0,5,1,1,0.16087,0.188413,0.537826,0.126548,54,1367,1421,3,0.1,0.1364,0.54,0.1045,1.0
14,2011-01-14,1,0,1,0,5,1,1,0.16087,0.188413,0.537826,0.126548,54,1367,1421,5,0.1,0.1364,0.54,0.0896,8.0
14,2011-01-14,1,0,1,0,5,1,1,0.16087,0.188413,0.537826,0.126548,54,1367,1421,6,0.1,0.1818,0.54,0.0,17.0
14,2011-01-14,1,0,1,0,5,1,1,0.16087,0.188413,0.537826,0.126548,54,1367,1421,7,0.1,0.1212,0.74,0.1642,70.0
14,2011-01-14,1,0,1,0,5,1,1,0.16087,0.188413,0.537826,0.126548,54,1367,1421,8,0.12,0.1667,0.68,0.0,158.0
14,2011-01-14,1,0,1,0,5,1,1,0.16087,0.188413,0.537826,0.126548,54,1367,1421,9,0.14,0.1515,0.69,0.1343,117.0
14,2011-01-14,1,0,1,0,5,1,1,0.16087,0.188413,0.537826,0.126548,54,1367,1421,10,0.18,0.1818,0.55,0.194,44.0
14,2011-01-14,1,0,1,0,5,1,1,0.16087,0.188413,0.537826,0.126548,54,1367,1421,11,0.18,0.1667,0.51,0.2836,53.0
14,2011-01-14,1,0,1,0,5,1,1,0.16087,0.188413,0.537826,0.126548,54,1367,1421,12,0.2,0.197,0.44,0.2537,61.0
14,2011-01-14,1,0,1,0,5,1,1,0.16087,0.188413,0.537826,0.126548,54,1367,1421,13,0.22,0.197,0.37,0.3881,77.0
14,2011-01-14,1,0,1,0,5,1,1,0.16087,0.188413,0.537826,0.126548,54,1367,1421,14,0.22,0.2121,0.41,0.2836,64.0
14,2011-01-14,1,0,1,0,5,1,1,0.16087,0.188413,0.537826,0.126548,54,1367,1421,15,0.24,0.2424,0.38,0.1642,68.0
14,2011-01-14,1,0,1,0,5,1,1,0.16087,0.188413,0.537826,0.126548,54,1367,1421,16,0.22,0.2424,0.41,0.1045,90.0
14,2011-01-14,1,0,1,0,5,1,1,0.16087,0.188413,0.537826,0.126548,54,1367,1421,17,0.22,0.2273,0.41,0.1642,159.0
14,2011-01-14,1,0,1,0,5,1,1,0.16087,0.188413,0.537826,0.126548,54,1367,1421,18,0.2,0.2576,0.47,0.0,139.0
14,2011-01-14,1,0,1,0,5,1,1,0.16087,0.188413,0.537826,0.126548,54,1367,1421,19,0.16,0.197,0.59,0.0896,92.0
14,2011-01-14,1,0,1,0,5,1,1,0.16087,0.188413,0.537826,0.126548,54,1367,1421,20,0.18,0.2424,0.59,0.0,68.0
14,2011-01-14,1,0,1,0,5,1,1,0.16087,0.188413,0.537826,0.126548,54,1367,1421,21,0.16,0.2273,0.69,0.0,52.0
15,2011-01-15,1,0,1,0,6,0,2,0.233333,0.248112,0.49875,0.157963,222,1026,1248,1,0.16,0.197,0.59,0.0896,20.0
15,2011-01-15,1,0,1,0,6,0,2,0.233333,0.248112,0.49875,0.157963,222,1026,1248,2,0.16,0.197,0.59,0.0896,12.0
15,2011-01-15,1,0,1,0,6,0,2,0.233333,0.248112,0.49875,0.157963,222,1026,1248,3,0.16,0.2273,0.59,0.0,8.0
15,2011-01-15,1,0,1,0,6,0,2,0.233333,0.248112,0.49875,0.157963,222,1026,1248,4,0.16,0.2273,0.59,0.0,5.0
15,2011-01-15,1,0,1,0,6,0,2,0.233333,0.248112,0.49875,0.157963,222,1026,1248,15,0.32,0.3182,0.36,0.194,129.0
15,2011-01-15,1,0,1,0,6,0,2,0.233333,0.248112,0.49875,0.157963,222,1026,1248,16,0.34,0.3333,0.34,0.194,128.0
15,2011-01-15,1,0,1,0,6,0,2,0.233333,0.248112,0.49875,0.157963,222,1026,1248,17,0.32,0.303,0.36,0.2836,83.0
15,2011-01-15,1,0,1,0,6,0,2,0.233333,0.248112,0.49875,0.157963,222,1026,1248,18,0.3,0.2879,0.45,0.2537,84.0
15,2011-01-15,1,0,1,0,6,0,2,0.233333,0.248112,0.49875,0.157963,222,1026,1248,19,0.32,0.303,0.39,0.2537,74.0
15,2011-01-15,1,0,1,0,6,0,2,0.233333,0.248112,0.49875,0.157963,222,1026,1248,20,0.32,0.303,0.39,0.2537,41.0
15,2011-01-15,1,0,1,0,6,0,2,0.233333,0.248112,0.49875,0.157963,222,1026,1248,21,0.32,0.303,0.39,0.2239,57.0
15,2011-01-15,1,0,1,0,6,0,2,0.233333,0.248112,0.49875,0.157963,222,1026,1248,22,0.3,0.3182,0.42,0.1045,26.0
16,2011-01-16,1,0,1,0,0,0,1,0.231667,0.234217,0.48375,0.188433,251,953,1204,0,0.26,0.303,0.56,0.0,39.0
16,2011-01-16,1,0,1,0,0,0,1,0.231667,0.234217,0.48375,0.188433,251,953,1204,1,0.26,0.2727,0.56,0.1343,23.0
16,2011-01-16,1,0,1,0,0,0,1,0.231667,0.234217,0.48375,0.188433,251,953,1204,2,0.26,0.2879,0.56,0.0896,16.0
16,2011-01-16,1,0,1,0,0,0,1,0.231667,0.234217,0.48375,0.188433,251,953,1204,3,0.22,0.2727,0.69,0.0,15.0
16,2011-01-16,1,0,1,0,0,0,1,0.231667,0.234217,0.48375,0.188433,251,953,1204,4,0.26,0.2576,0.56,0.1642,1.0
16,2011-01-16,1,0,1,0,0,0,1,0.231667,0.234217,0.48375,0.188433,251,953,1204,8,0.22,0.2121,0.55,0.2836,18.0
16,2011-01-16,1,0,1,0,0,0,1,0.231667,0.234217,0.48375,0.188433,251,953,1204,9,0.22,0.2121,0.51,0.2537,32.0
16,2011-01-16,1,0,1,0,0,0,1,0.231667,0.234217,0.48375,0.188433,251,953,1204,10,0.22,0.2121,0.51,0.2836,79.0
16,2011-01-16,1,0,1,0,0,0,1,0.231667,0.234217,0.48375,0.188433,251,953,1204,11,0.24,0.2273,0.44,0.2537,93.0
16,2011-01-16,1,0,1,0,0,0,1,0.231667,0.234217,0.48375,0.188433,251,953,1204,12,0.24,0.2121,0.41,0.2836,104.0
16,2011-01-16,1,0,1,0,0,0,1,0.231667,0.234217,0.48375,0.188433,251,953,1204,13,0.26,0.2273,0.35,0.2985,118.0
16,2011-01-16,1,0,1,0,0,0,1,0.231667,0.234217,0.48375,0.188433,251,953,1204,14,0.28,0.2727,0.36,0.2537,91.0
16,2011-01-16,1,0,1,0,0,0,1,0.231667,0.234217,0.48375,0.188433,251,953,1204,15,0.26,0.2424,0.38,0.2537,113.0
16,2011-01-16,1,0,1,0,0,0,1,0.231667,0.234217,0.48375,0.188433,251,953,1204,16,0.24,0.2273,0.38,0.2239,99.0
16,2011-01-16,1,0,1,0,0,0,1,0.231667,0.234217,0.48375,0.188433,251,953,1204,17,0.22,0.2121,0.37,0.2537,105.0
16,2011-01-16,1,0,1,0,0,0,1,0.231667,0.234217,0.48375,0.188433,251,953,1204,18,0.2,0.2121,0.4,0.1642,67.0
16,2011-01-16,1,0,1,0,0,0,1,0.231667,0.234217,0.48375,0.188433,251,953,1204,19,0.18,0.197,0.47,0.1343,61.0
16,2011-01-16,1,0,1,0,0,0,1,0.231667,0.234217,0.48375,0.188433,251,953,1204,20,0.18,0.197,0.47,0.1642,57.0
16,2011-01-16,1,0,1,0,0,0,1,0.231667,0.234217,0.48375,0.188433,251,953,1204,21,0.18,0.197,0.51,0.1642,28.0
17,2011-01-17,1,0,1,1,1,0,2,0.175833,0.176771,0.5375,0.194017,117,883,1000,0,0.2,0.197,0.47,0.2239,17.0
17,2011-01-17,1,0,1,1,1,0,2,0.175833,0.176771,0.5375,0.194017,117,883,1000,1,0.2,0.197,0.44,0.194,16.0
17,2011-01-17,1,0,1,1,1,0,2,0.175833,0.176771,0.5375,0.194017,117,883,1000,2,0.18,0.1667,0.43,0.2537,8.0
17,2011-01-17,1,0,1,1,1,0,2,0.175833,0.176771,0.5375,0.194017,117,883,1000,3,0.18,0.1818,0.43,0.194,2.0
17,2011-01-17,1,0,1,1,1,0,2,0.175833,0.176771,0.5375,0.194017,117,883,1000,4,0.18,0.197,0.43,0.1343,3.0
17,2011-01-17,1,0,1,1,1,0,2,0.175833,0.176771,0.5375,0.194017,117,883,1000,5,0.18,0.197,0.43,0.1642,1.0
17,2011-01-17,1,0,1,1,1,0,2,0.175833,0.176771,0.5375,0.194017,117,883,1000,6,0.18,0.1818,0.43,0.194,5.0
17,2011-01-17,1,0,1,1,1,0,2,0.175833,0.176771,0.5375,0.194017,117,883,1000,7,0.16,0.1818,0.5,0.1343,13.0
17,2011-01-17,1,0,1,1,1,0,2,0.175833,0.176771,0.5375,0.194017,117,883,1000,8,0.16,0.1515,0.47,0.2239,33.0
17,2011-01-17,1,0,1,1,1,0,2,0.175833,0.176771,0.5375,0.194017,117,883,1000,9,0.16,0.1515,0.47,0.2239,47.0
17,2011-01-17,1,0,1,1,1,0,2,0.175833,0.176771,0.5375,0.194017,117,883,1000,10,0.16,0.1515,0.5,0.2537,57.0
17,2011-01-17,1,0,1,1,1,0,2,0.175833,0.176771,0.5375,0.194017,117,883,1000,11,0.16,0.1515,0.55,0.194,64.0
17,2011-01-17,1,0,1,1,1,0,2,0.175833,0.176771,0.5375,0.194017,117,883,1000,12,0.18,0.197,0.47,0.1343,80.0
17,2011-01-17,1,0,1,1,1,0,2,0.175833,0.176771,0.5375,0.194017,117,883,1000,13,0.18,0.197,0.47,0.1343,93.0
17,2011-01-17,1,0,1,1,1,0,2,0.175833,0.176771,0.5375,0.194017,117,883,1000,14,0.18,0.2121,0.43,0.1045,86.0
17,2011-01-17,1,0,1,1,1,0,2,0.175833,0.176771,0.5375,0.194017,117,883,1000,15,0.2,0.2121,0.47,0.1642,93.0
17,2011-01-17,1,0,1,1,1,0,2,0.175833,0.176771,0.5375,0.194017,117,883,1000,16,0.2,0.2121,0.47,0.1642,82.0
17,2011-01-17,1,0,1,1,1,0,2,0.175833,0.176771,0.5375,0.194017,117,883,1000,18,0.18,0.1667,0.55,0.2537,92.0
18,2011-01-18,1,0,1,0,2,1,2,0.216667,0.232333,0.861667,0.146775,9,674,683,12,0.2,0.1818,0.86,0.3284,3.0
18,2011-01-18,1,0,1,0,2,1,2,0.216667,0.232333,0.861667,0.146775,9,674,683,13,0.2,0.197,0.86,0.2239,22.0
18,2011-01-18,1,0,1,0,2,1,2,0.216667,0.232333,0.861667,0.146775,9,674,683,14,0.22,0.2273,0.8,0.1642,28.0
18,2011-01-18,1,0,1,0,2,1,2,0.216667,0.232333,0.861667,0.146775,9,674,683,15,0.22,0.2273,0.87,0.1642,35.0
18,2011-01-18,1,0,1,0,2,1,2,0.216667,0.232333,0.861667,0.146775,9,674,683,16,0.22,0.2273,0.87,0.194,61.0
18,2011-01-18,1,0,1,0,2,1,2,0.216667,0.232333,0.861667,0.146775,9,674,683,17,0.22,0.2273,0.82,0.194,125.0
18,2011-01-18,1,0,1,0,2,1,2,0.216667,0.232333,0.861667,0.146775,9,674,683,18,0.22,0.2273,0.8,0.1642,133.0
18,2011-01-18,1,0,1,0,2,1,2,0.216667,0.232333,0.861667,0.146775,9,674,683,19,0.22,0.2273,0.8,0.1343,99.0
18,2011-01-18,1,0,1,0,2,1,2,0.216667,0.232333,0.861667,0.146775,9,674,683,20,0.22,0.2727,0.87,0.0,83.0
18,2011-01-18,1,0,1,0,2,1,2,0.216667,0.232333,0.861667,0.146775,9,674,683,21,0.22,0.2424,0.93,0.1045,41.0
18,2011-01-18,1,0,1,0,2,1,2,0.216667,0.232333,0.861667,0.146775,9,674,683,22,0.22,0.2576,0.93,0.0896,33.0
18,2011-01-18,1,0,1,0,2,1,2,0.216667,0.232333,0.861667,0.146775,9,674,683,23,0.22,0.2727,0.93,0.0,20.0
19,2011-01-19,1,0,1,0,3,1,2,0.292174,0.298422,0.741739,0.208317,78,1572,1650,0,0.22,0.2727,0.93,0.0,3.0
19,2011-01-19,1,0,1,0,3,1,2,0.292174,0.298422,0.741739,0.208317,78,1572,1650,5,0.22,0.2576,0.93,0.0896,7.0
19,2011-01-19,1,0,1,0,3,1,2,0.292174,0.298422,0.741739,0.208317,78,1572,1650,6,0.22,0.2576,0.93,0.0896,32.0
19,2011-01-19,1,0,1,0,3,1,2,0.292174,0.298422,0.741739,0.208317,78,1572,1650,7,0.24,0.2576,0.92,0.1045,90.0
19,2011-01-19,1,0,1,0,3,1,2,0.292174,0.298422,0.741739,0.208317,78,1572,1650,8,0.24,0.2576,0.93,0.1045,197.0
19,2011-01-19,1,0,1,0,3,1,2,0.292174,0.298422,0.741739,0.208317,78,1572,1650,9,0.24,0.2576,0.93,0.1045,109.0
19,2011-01-19,1,0,1,0,3,1,2,0.292174,0.298422,0.741739,0.208317,78,1572,1650,10,0.26,0.2727,0.93,0.1343,47.0
19,2011-01-19,1,0,1,0,3,1,2,0.292174,0.298422,0.741739,0.208317,78,1572,1650,11,0.28,0.303,0.87,0.0896,52.0
19,2011-01-19,1,0,1,0,3,1,2,0.292174,0.298422,0.741739,0.208317,78,1572,1650,12,0.3,0.3182,0.81,0.0896,70.0
20,2011-01-20,1,0,1,0,4,1,2,0.261667,0.25505,0.538333,0.195904,83,1844,1927,9,0.24,0.2273,0.52,0.2239,143.0
20,2011-01-20,1,0,1,0,4,1,2,0.261667,0.25505,0.538333,0.195904,83,1844,1927,11,0.28,0.2727,0.45,0.1642,68.0
20,2011-01-20,1,0,1,0,4,1,2,0.261667,0.25505,0.538333,0.195904,83,1844,1927,12,0.3,0.3333,0.42,0.0,84.0
20,2011-01-20,1,0,1,0,4,1,2,0.261667,0.25505,0.538333,0.195904,83,1844,1927,13,0.28,0.2879,0.45,0.1045,98.0
20,2011-01-20,1,0,1,0,4,1,2,0.261667,0.25505,0.538333,0.195904,83,1844,1927,14,0.3,0.303,0.45,0.1343,81.0
20,2011-01-20,1,0,1,0,4,1,2,0.261667,0.25505,0.538333,0.195904,83,1844,1927,15,0.32,0.3182,0.45,0.194,70.0
20,2011-01-20,1,0,1,0,4,1,2,0.261667,0.25505,0.538333,0.195904,83,1844,1927,16,0.3,0.303,0.49,0.1343,91.0
20,2011-01-20,1,0,1,0,4,1,2,0.261667,0.25505,0.538333,0.195904,83,1844,1927,17,0.3,0.3182,0.49,0.1045,215.0
20,2011-01-20,1,0,1,0,4,1,2,0.261667,0.25505,0.538333,0.195904,83,1844,1927,18,0.26,0.2576,0.56,0.194,185.0
20,2011-01-20,1,0,1,0,4,1,2,0.261667,0.25505,0.538333,0.195904,83,1844,1927,20,0.26,0.2424,0.6,0.2836,126.0
20,2011-01-20,1,0,1,0,4,1,2,0.261667,0.25505,0.538333,0.195904,83,1844,1927,21,0.24,0.2273,0.6,0.2537,57.0
20,2011-01-20,1,0,1,0,4,1,2,0.261667,0.25505,0.538333,0.195904,83,1844,1927,22,0.24,0.2121,0.65,0.2836,56.0
20,2011-01-20,1,0,1,0,4,1,2,0.261667,0.25505,0.538333,0.195904,83,1844,1927,23,0.24,0.2121,0.65,0.3284,31.0
21,2011-01-21,1,0,1,0,5,1,1,0.1775,0.157833,0.457083,0.353242,75,1468,1543,5,0.24,0.197,0.6,0.4179,5.0
21,2011-01-21,1,0,1,0,5,1,1,0.1775,0.157833,0.457083,0.353242,75,1468,1543,6,0.22,0.2121,0.55,0.2537,27.0
21,2011-01-21,1,0,1,0,5,1,1,0.1775,0.157833,0.457083,0.353242,75,1468,1543,7,0.2,0.1818,0.51,0.2836,68.0
21,2011-01-21,1,0,1,0,5,1,1,0.1775,0.157833,0.457083,0.353242,75,1468,1543,8,0.2,0.1818,0.47,0.3284,217.0
21,2011-01-21,1,0,1,0,5,1,1,0.1775,0.157833,0.457083,0.353242,75,1468,1543,9,0.2,0.1818,0.51,0.3582,166.0
21,2011-01-21,1,0,1,0,5,1,1,0.1775,0.157833,0.457083,0.353242,75,1468,1543,10,0.2,0.1667,0.47,0.4627,63.0
21,2011-01-21,1,0,1,0,5,1,1,0.1775,0.157833,0.457083,0.353242,75,1468,1543,11,0.22,0.1818,0.41,0.4627,59.0
21,2011-01-21,1,0,1,0,5,1,1,0.1775,0.157833,0.457083,0.353242,75,1468,1543,12,0.22,0.1818,0.27,0.5821,78.0
21,2011-01-21,1,0,1,0,5,1,1,0.1775,0.157833,0.457083,0.353242,75,1468,1543,13,0.2,0.1515,0.21,0.5821,73.0
21,2011-01-21,1,0,1,0,5,1,1,0.1775,0.157833,0.457083,0.353242,75,1468,1543,14,0.2,0.1515,0.25,0.5224,62.0
21,2011-01-21,1,0,1,0,5,1,1,0.1775,0.157833,0.457083,0.353242,75,1468,1543,15,0.16,0.1212,0.26,0.4478,65.0
21,2011-01-21,1,0,1,0,5,1,1,0.1775,0.157833,0.457083,0.353242,75,1468,1543,16,0.16,0.1364,0.26,0.3582,97.0
21,2011-01-21,1,0,1,0,5,1,1,0.1775,0.157833,0.457083,0.353242,75,1468,1543,17,0.14,0.1212,0.28,0.3582,161.0
21,2011-01-21,1,0,1,0,5,1,1,0.1775,0.157833,0.457083,0.353242,75,1468,1543,18,0.12,0.1212,0.3,0.2537,120.0
21,2011-01-21,1,0,1,0,5,1,1,0.1775,0.157833,0.457083,0.353242,75,1468,1543,19,0.12,0.1061,0.3,0.3284,96.0
21,2011-01-21,1,0,1,0,5,1,1,0.1775,0.157833,0.457083,0.353242,75,1468,1543,20,0.1,0.0758,0.33,0.4179,53.0
21,2011-01-21,1,0,1,0,5,1,1,0.1775,0.157833,0.457083,0.353242,75,1468,1543,21,0.08,0.0758,0.38,0.2836,41.0
21,2011-01-21,1,0,1,0,5,1,1,0.1775,0.157833,0.457083,0.353242,75,1468,1543,22,0.06,0.0303,0.41,0.3881,34.0
21,2011-01-21,1,0,1,0,5,1,1,0.1775,0.157833,0.457083,0.353242,75,1468,1543,23,0.06,0.0455,0.38,0.3284,27.0
22,2011-01-22,1,0,1,0,6,0,1,0.0591304,0.0790696,0.4,0.17197,93,888,981,0,0.04,0.0303,0.45,0.2537,13.0
22,2011-01-22,1,0,1,0,6,0,1,0.0591304,0.0790696,0.4,0.17197,93,888,981,7,0.02,0.0152,0.44,0.2836,8.0
22,2011-01-22,1,0,1,0,6,0,1,0.0591304,0.0790696,0.4,0.17197,93,888,981,8,0.02,0.0,0.44,0.3284,27.0
22,2011-01-22,1,0,1,0,6,0,1,0.0591304,0.0790696,0.4,0.17197,93,888,981,9,0.04,0.0303,0.41,0.2537,40.0
22,2011-01-22,1,0,1,0,6,0,1,0.0591304,0.0790696,0.4,0.17197,93,888,981,13,0.08,0.1667,0.35,0.0,84.0
22,2011-01-22,1,0,1,0,6,0,1,0.0591304,0.0790696,0.4,0.17197,93,888,981,14,0.1,0.1364,0.33,0.1045,75.0
22,2011-01-22,1,0,1,0,6,0,1,0.0591304,0.0790696,0.4,0.17197,93,888,981,15,0.12,0.1515,0.28,0.0,103.0
22,2011-01-22,1,0,1,0,6,0,1,0.0591304,0.0790696,0.4,0.17197,93,888,981,16,0.12,0.1364,0.28,0.194,83.0
22,2011-01-22,1,0,1,0,6,0,1,0.0591304,0.0790696,0.4,0.17197,93,888,981,17,0.12,0.197,0.28,0.0,67.0
22,2011-01-22,1,0,1,0,6,0,1,0.0591304,0.0790696,0.4,0.17197,93,888,981,18,0.08,0.0909,0.35,0.194,54.0
22,2011-01-22,1,0,1,0,6,0,1,0.0591304,0.0790696,0.4,0.17197,93,888,981,19,0.08,0.1061,0.35,0.1343,59.0
22,2011-01-22,1,0,1,0,6,0,1,0.0591304,0.0790696,0.4,0.17197,93,888,981,20,0.06,0.0758,0.45,0.1642,45.0
22,2011-01-22,1,0,1,0,6,0,1,0.0591304,0.0790696,0.4,0.17197,93,888,981,21,0.06,0.1061,0.41,0.0896,39.0
22,2011-01-22,1,0,1,0,6,0,1,0.0591304,0.0790696,0.4,0.17197,93,888,981,22,0.06,0.1515,0.49,0.0,30.0
22,2011-01-22,1,0,1,0,6,0,1,0.0591304,0.0790696,0.4,0.17197,93,888,981,23,0.04,0.0758,0.57,0.1045,33.0
23,2011-01-23,1,0,1,0,0,0,1,0.0965217,0.0988391,0.436522,0.2466,150,836,986,0,0.04,0.0758,0.57,0.1045,22.0
23,2011-01-23,1,0,1,0,0,0,1,0.0965217,0.0988391,0.436522,0.2466,150,836,986,1,0.04,0.0758,0.57,0.1045,13.0
23,2011-01-23,1,0,1,0,0,0,1,0.0965217,0.0988391,0.436522,0.2466,150,836,986,2,0.02,0.0606,0.62,0.1343,18.0
23,2011-01-23,1,0,1,0,0,0,1,0.0965217,0.0988391,0.436522,0.2466,150,836,986,3,0.02,0.0606,0.62,0.1343,5.0
23,2011-01-23,1,0,1,0,0,0,1,0.0965217,0.0988391,0.436522,0.2466,150,836,986,7,0.08,0.1061,0.58,0.1642,2.0
23,2011-01-23,1,0,1,0,0,0,1,0.0965217,0.0988391,0.436522,0.2466,150,836,986,8,0.06,0.0758,0.62,0.1642,19.0
23,2011-01-23,1,0,1,0,0,0,1,0.0965217,0.0988391,0.436522,0.2466,150,836,986,9,0.1,0.0758,0.54,0.3582,28.0
23,2011-01-23,1,0,1,0,0,0,1,0.0965217,0.0988391,0.436522,0.2466,150,836,986,10,0.14,0.1061,0.46,0.3881,58.0
23,2011-01-23,1,0,1,0,0,0,1,0.0965217,0.0988391,0.436522,0.2466,150,836,986,11,0.14,0.1364,0.43,0.2239,99.0
23,2011-01-23,1,0,1,0,0,0,1,0.0965217,0.0988391,0.436522,0.2466,150,836,986,12,0.16,0.1212,0.37,0.4627,116.0
23,2011-01-23,1,0,1,0,0,0,1,0.0965217,0.0988391,0.436522,0.2466,150,836,986,13,0.14,0.1061,0.33,0.3881,87.0
23,2011-01-23,1,0,1,0,0,0,1,0.0965217,0.0988391,0.436522,0.2466,150,836,986,14,0.16,0.1364,0.28,0.3582,110.0
